묘지현황,경기도,남양주시,화도공설묘지(만장),경기도 남양주시 화도읍 묵현리 산151,031-590-4287,null,null,0,공설,476,476,0,미설치,미설치,미설치,미설치,미설치
묘지현황,인천광역시,강화군,창리공설묘지,인천광역시 강화군 선원면 창리 산84,032-930-3702,null,null,0,공설,23702,10446,342,미설치,미설치,미설치,미설치,미설치
묘지현황,광주광역시,광주광역시,영락공원묘지,광주광역시 북구 영락공원로 170 (효령동),062-572-4384,null,www.cyberyoungrak.or.kr/cms/bbs/dk_content.php?ht_id=cyber_02_6,0,공설,126888,85337,7934,설치,설치,설치,설치,설치
묘지현황,경기도,고양시 일산동구,성석동공설묘지(만장),경기도 고양시 일산동구 성석동 973-23,031-8075-3305,null,null,0,공설,4860,4860,179,미설치,미설치,설치,미설치,미설치
묘지현황,경기도,성남시 분당구,(재)분당메모리얼파크,경기도 성남시 분당구 새나리로 79 (야탑동),031-704-6508,031-702-5736,www.bmpark.co.kr,15000,사설,391453,913936,0,설치,설치,설치,미설치,미설치
묘지현황,충청남도,당진시,석문공설묘지,"충청남도 당진시 석문면 통정1길 86-38 (삼화리, 공설묘지관리사)",041-353-5944,null,www.dangjin.go.kr/html/welf/old/old_07_04.html,0,공설,6611,6611,295,미설치,미설치,설치,미설치,미설치
묘지현황,경기도,포천시,천도교 무봉공원,경기도 포천시 소흘읍 무봉리 산141-1,02-732-3956,null,null,0,사설,72794,72794,1454,미설치,미설치,미설치,미설치,미설치
묘지현황,대구광역시,달성군,삼덕교회동산,대구광역시 달성군 가창면 옥분리 산35-3,053-423-3271,null,null,0,사설,156938,62916,10499,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,양주시,하패리공설묘지,경기도 양주시 은현면 하패리 산77,031-8082-7550,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,제주특별자치도,서귀포시,모슬포 천주교공동묘지,제주특별자치도 서귀포시 대정읍 동일리 1249-4,064-794-2074,null,null,0,사설,24882,24882,1500,미설치,미설치,설치,미설치,미설치
묘지현황,인천광역시,강화군,국화리공설묘지,인천광역시 강화군 강화읍 국화리 산291,032-934-0003,null,null,0,공설,2321,2321,109,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,양주시,황방리공설묘지,경기도 양주시 남면 황방리 산8,031-8082-7580,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,파주시,낙원공원묘원,경기도 파주시 송화로 118 (야동동),031-941-6200,031-944-7322,www.nagwon.co.kr,350,사설,215444,215444,1100,미설치,미설치,설치,설치,미설치
묘지현황,전라남도,나주시,세지면공설묘지,전라남도 나주시 세지면 대산리 산108,061-339-3621,null,null,0,공설,39654,39654,300,미설치,미설치,미설치,미설치,미설치
묘지현황,경상북도,포항시 남구,(재)동산공원묘원,경상북도 포항시 남구 동해면 동해안로 5294-90 (상정리),054-248-4444,null,null,125,사설,170284,32660,3514,설치,미설치,설치,설치,미설치
묘지현황,제주특별자치도,제주시,구좌읍공설묘지,제주특별자치도 제주시 구좌읍 송당리 54-1,064-728-7723,null,null,0,공설,397,397,43,미설치,미설치,미설치,미설치,미설치
묘지현황,전북특별자치도,완주군,완주군 공설공원묘지,전북특별자치도 완주군 봉동읍 우주로 270-68 (구암리),063-290-2208,null,www.wanju.go.kr/index.wanju?menuCd=DOM_000000104002005005,1500,공설,101593,101593,10900,미설치,미설치,설치,설치,미설치
묘지현황,경기도,포천시,소흘읍제2공설묘지,경기도 포천시 소흘읍 무림리 산41번지,031-538-4122,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,강원특별자치도,태백시,태백공원묘원,"강원특별자치도 태백시 백두대간로 844 (창죽동, 태백공동묘지)",033-550-2844,033-550-2961,null,0,공설,155447,123520,2627,설치,미설치,설치,설치,설치
묘지현황,경기도,파주시,서소문교회동산,경기도 파주시 조리읍 오산리 산5,02-755-4635,null,null,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,충청북도,옥천군,옥천군공설묘지,충청북도 옥천군 군서면 월전리 산19-1,043-733-4404,null,null,0,공설,98611,1800,220,미설치,미설치,미설치,미설치,미설치
묘지현황,인천광역시,강화군,장흥리공설묘지,인천광역시 강화군 길상면 장흥리 산69-1,032-930-3604,null,null,0,공설,12079,12079,268,미설치,미설치,설치,미설치,미설치
묘지현황,전북특별자치도,김제시,(재)지평선전북공원묘원(묘지),전북특별자치도 김제시 금구면 선암1길 290 (선암리),063-546-5011,null,blog.naver.com/jb09002,100,사설,190560,47940,500,미설치,미설치,설치,설치,설치
묘지현황,인천광역시,강화군,부근리공설묘지,인천광역시 강화군 하점면 부근리 산148,032-930-4473,null,null,0,공설,22611,13567,1466,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,안산시 상록구,(재)안양공원묘원,"경기도 안산시 상록구 오리골길 41 (양상동, 공동묘지관리소)",031-482-2949,null,null,0,사설,7735,7735,290,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,안성시,천주교안성추모공원(묘원),경기도 안성시 보개면 보삼로 319-34 (북가현리),031-672-4276,031-673-9902,www.ampark.co.kr/index.php,0,사설,292386,213280,14337,설치,설치,설치,미설치,미설치
묘지현황,강원특별자치도,홍천군,홍천군공설묘원,강원특별자치도 홍천군 홍천읍 느리울길 141-22 (하오안리),033-430-2106,null,null,100,공설,995,0,104,미설치,미설치,설치,설치,미설치
묘지현황,대구광역시,군위군,(재)신세계공원묘원,대구광역시 군위군 효령면 녹동길 129-190 (장군리),054-382-5250,054-382-9818,www.신세계공원묘원.kr,0,사설,365344,365344,5000,미설치,미설치,설치,미설치,미설치
묘지현황,경기도,안성시,초동교회공원묘원,경기도 안성시 삼죽면 음촌길 36-77 (배태리),031-672-4049,null,null,0,사설,446204,400025,30000,설치,미설치,설치,설치,미설치
묘지현황,경기도,의왕시,용산성당 청계묘원,경기도 의왕시 학의동 산12-1,02-713-7508,null,null,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,인천광역시,강화군,상용리공설묘지,인천광역시 강화군 교동면 상용리 산215,032-930-3611,null,null,0,공설,499440,112000,6871,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,양주시,삼하리공설묘지,경기도 양주시 장흥면 삼하리 산35,031-8082-7634,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,전라남도,담양군,갑향군립묘원(묘지),"전라남도 담양군 대전면 추성로 468 (갑향리, 갑향공원)",061-380-3383,null,null,50,공설,7438,7438,200,미설치,미설치,설치,설치,미설치
묘지현황,인천광역시,강화군,지석리공설묘지,인천광역시 강화군 교동면 지석리 산155,032-930-3611,null,null,0,공설,260565,167388,12655,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,포천시,창수면 제2공설묘지,경기도 포천시 창수면 주원리 산128,031-538-4411,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,전라남도,나주시,봉황면공설묘지,전라남도 나주시 봉황면 철천리 산132,061-339-8473,null,null,0,공설,428590,215067,15186,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,양주시,유양동공설묘지,경기도 양주시 유양동 산99,031-8082-7714,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,경상남도,양산시,재단법인 솥발산공원묘원,경상남도 양산시 하북면 삼덕로 288 (답곡리),055-382-7714,055-382-7720,www.sotbalsan.co.kr,150,사설,399571,320423,23000,설치,설치,설치,미설치,미설치
묘지현황,충청북도,음성군,꽃동네 낙원묘지,충청북도 음성군 맹동면 원중로 1221 (통동리),043-879-0106,null,null,0,사설,18585,18585,18585,미설치,미설치,미설치,미설치,미설치
묘지현황,전북특별자치도,군산시,(재)성산공원(묘지),"전북특별자치도 군산시 성산면 왕골로 239-29 (대명리, 성산공원)",063-453-5510,null,www.ssmemorialpark.co.kr,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,울산광역시,울주군,(재)삼덕공원묘원,"울산광역시 울주군 삼동면 삼덕로 426 (조일리, 삼덕공원관리사무소)",1522-4144,null,null,0,사설,350000,181126,18800,미설치,설치,설치,설치,미설치
묘지현황,경상북도,칠곡군,(재)청구공원,경상북도 칠곡군 지천면 백송로 197 (백운리),054-972-1382,null,null,500,사설,969620,149217,16500,설치,설치,설치,미설치,미설치
묘지현황,경기도,이천시,이천시장호원공설공원묘지(만장),경기도 이천시 장호원읍 방추리 산64-7,031-644-8411,null,null,0,공설,2678,2678,59,설치,설치,설치,설치,미설치
묘지현황,경기도,포천시,영중면 제2공설묘지,경기도 포천시 영중면 거사리 산151,031-538-4461,null,null,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,양주시,(재)운경공원묘원,경기도 양주시 장흥면 호국로709번길 93-60 (울대리),031-826-4821,031-826-4821,null,0,사설,132198,111828,8360,설치,미설치,설치,설치,미설치
묘지현황,충청북도,진천군,진천군공설묘지,"충청북도 진천군 진천읍 백곡로 1465-34 (장관리, 진천군공설묘지)",043-539-3868,null,null,0,공설,69107,28628,3000,설치,미설치,설치,설치,설치
묘지현황,제주특별자치도,서귀포시,대정읍공설묘지,제주특별자치도 서귀포시 대정읍 보성리 2135,064-760-4031,null,www.jeju.go.kr/wel/sir/sirBurial.htm,0,공설,99500,99500,1450,미설치,미설치,설치,미설치,미설치
묘지현황,전라남도,나주시,금남동공설묘지,전라남도 나주시 보산동 산3,061-339-8475,null,null,0,공설,18140,18140,2143,미설치,미설치,미설치,미설치,미설치
묘지현황,경기도,파주시,해방교회공원묘원,경기도 파주시 월롱면 도내리 산30-1,02-793-8830,null,null,0,사설,12716,12716,1086,미설치,미설치,설치,설치,미설치
묘지현황,경기도,안성시,안성시공설공원묘지(사곡동),경기도 안성시 안성맞춤대로 1423-19 (사곡동),031-675-3766,null,null,0,공설,40780,40780,1892,미설치,미설치,설치,미설치,미설치
묘지현황,경상남도,의령군,의령군공설묘지,"경상남도 의령군 정곡면 법정로 580-9 (예둔리, 공설묘원)",055-574-0967,null,null,0,공설,166595,166595,6660,미설치,미설치,설치,미설치,미설치
묘지현황,경기도,파주시,청파동성당 평화묘원,경기도 파주시 탄현면 월롱산로 503-66 (금승리),031-942-9475,null,www.cpd.or.kr,150,사설,0,0,0,미설치,미설치,설치,설치,미설치
묘지현황,전라남도,해남군,해남신안공설묘지,전라남도 해남군 해남읍 신안리 467-3,061-533-8806,null,null,0,공설,11802,11802,352,미설치,미설치,미설치,미설치,미설치
묘지현황,강원특별자치도,춘천시,재단법인 춘천공원묘원,강원특별자치도 춘천시 신북읍 배후령길 154-18 (천전리),033-252-4444,null,www.ccpark.co.kr,100,사설,106751,106751,3305,미설치,미설치,설치,설치,미설치
묘지현황,인천광역시,강화군,길정리공설묘지,인천광역시 강화군 양도면 길정리 산228-1,032-937-2001,null,null,0,공설,7332,7332,58,미설치,미설치,미설치,미설치,미설치
묘지현황,인천광역시,강화군,매음리공설묘지,인천광역시 강화군 삼산면 매음리 산296,032-930-3612,null,null,0,공설,117711,82249,4768,미설치,미설치,미설치,미설치,미설치
묘지현황,경상남도,진주시,진주내동공원묘원,"경상남도 진주시 내동면 유수길75번길 8-214 (유수리, 진주내동공동묘원)",055-756-1500,null,www.ndpark.co.kr,100,사설,562925,396937,20380,설치,설치,설치,설치,설치
묘지현황,대구광역시,군위군,가톨릭군위묘원,대구광역시 군위군 군위읍 용대2길 258 (용대리),053-250-3000,null,null,100,사설,0,850977,30000,설치,미설치,설치,미설치,미설치
묘지현황,경기도,동두천시,예래원(묘지),경기도 동두천시 탑신로 668 (탑동동),031-867-8707,null,www.erehwon.or.kr,200,사설,192300,17443,4504,설치,설치,설치,설치,설치
묘지현황,경상남도,거창군,거창공설공원묘지,경상남도 거창군 거창읍 가지리 산170,055-942-6836,null,www.geochang.go.kr/welfare/Index.do?c=WL0306040200,0,공설,3387,3387,115,미설치,미설치,미설치,미설치,미설치
묘지현황,전라남도,무안군,유달공원묘지,전라남도 무안군 삼향읍 수련길 255 (지산리),061-282-4437,null,null,0,사설,104856,18156,1200,미설치,설치,설치,설치,미설치
묘지현황,경상남도,창원시,천주교 창원공원묘원,경상남도 창원시 진해구 경화동 산1-2,055-547-3552,null,null,0,사설,3136,3136,694,미설치,미설치,미설치,미설치,미설치
