sido,sigungu,name,address,phone,rooms,coffins,parking,extras,type,map
충청남도,예산군,예산명지병원장례식장,충청남도 예산군 예산읍 신례원로 26 (관작리),041-334-0444,1,1,250,,사설(전문),
인천광역시,부평구,인천성모장례식장,"인천광역시 부평구 동수로 56 (부평동, 가톨릭대학교인천성모병원)",032-517-0710,11,18,0,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,수원시,수원시중앙병원장례식장,경기도 수원시 권선구 권선로 654 (권선동),031-231-8888,4,8,90,식당·매점·주차장·유족대기실,사설(병원),
서울특별시,강동구,서울현대요양병원장례식장,"서울특별시 강동구 올림픽로 684 (천호동, 친구병원)",02-486-4444,4,6,70,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
충청남도,예산군,예산종합병원장례식장,충청남도 예산군 예산읍 금오대로 94 (산성리),041-331-4444,3,8,0,주차장,사설(병원),
충청북도,옥천군,옥천성모장례식장,"충청북도 옥천군 옥천읍 성왕로 1195 (문정리, 옥천성모병원)",043-730-7444,4,6,0,식당·주차장·유족대기실·장애인편의시설,사설(병원),
충청남도,예산군,청담장례문화원장례식장,충청남도 예산군 예산읍 차동로 1451 (대회리),041-331-7000,5,8,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
서울특별시,강서구,강서장례식장,서울특별시 강서구 화곡로 163 (화곡동),02-2691-4414,3,6,20,식당·매점·주차장·유족대기실,사설(전문),
충청북도,진천군,진천장례식장,충청북도 진천군 진천읍 백곡로 1451-30 (장관리),043-532-4405,6,8,0,,사설(전문),
전라남도,고흥군,우주장례식장,전라남도 고흥군 고흥읍 봉동주공길 56-16 (호형리),061-832-4000,4,6,300,식당·매점·주차장·유족대기실,사설(전문),
울산광역시,남구,울산국화원장례식장,울산광역시 남구 산업로 88 (상개동),052-269-4444,9,10,300,매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상남도,함안군,함안하늘공원장례식장,"경상남도 함안군 가야읍 함마대로 1145 (사내리, 함안하늘공원)",055-585-7180,4,10,100,식당·매점·주차장·유족대기실·장애인편의시설,공설(전문),
전라남도,구례군,새미소요양병원장례식장,"전라남도 구례군 구례읍 구례로 28 (신월리, 지리산요양병원)",061-783-4440,2,6,0,,사설(병원),
강원특별자치도,인제군,인제장례식장,"강원도 인제군 북면 금강로 210 (월학리, 인제장례식장)",033-461-1444,4,6,200,식당·매점·주차장·유족대기실,사설(전문),
전북특별자치도,정읍시,한서장례식장,전라북도 정읍시 월천안길 14 (하모동),063-570-7044,3,4,50,주차장,사설(병원),
경기도,성남시,성남시장례협동조합장례식장,경기도 성남시 중원구 순암로 800 (갈현동),031-752-0404,7,16,100,식당·매점·주차장·유족대기실·장애인편의시설,공설(전문),
세종특별자치시,세종특별자치시,한마음효병원장례식장,세종특별자치시   조치원읍 금이로 53-11 (신안리),044-868-3700,4,6,0,,사설(병원),
경상북도,봉화군,봉화장례식장,경상북도 봉화군 봉화읍 다덕로 152-1 (유곡리),054-673-0061,3,6,500,매점·주차장·유족대기실,사설(전문),
대전광역시,유성구,유성한가족병원장례식장,대전광역시 유성구 온천동로 43 (봉명동),042-611-9700,4,6,300,식당·매점·주차장·유족대기실,사설(병원),
충청남도,부여군,건양대부여장례식장,"충청남도 부여군 부여읍 계백로 200 (동남리, 건양대부여병원)",041-837-4441,4,8,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
전라남도,장성군,산림조합 장성장례식장,전라남도 장성군 장성읍 역전로 155 (기산리),061-394-0444,3,4,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
전라남도,나주시,예담 활주로장례식장,전라남도 나주시 산포면 산남로 137(등정리),061-332-4441,6,6,200,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상북도,영주시,기독장례식장,경상북도 영주시 구성로 380 (영주동),054-631-4444,2,4,0,식당·매점·주차장·유족대기실,사설(전문),
인천광역시,계양구,한림병원장례식장,"인천광역시 계양구 장제로 722,한림병원 2,3관 지하2층 (작전동)",032-543-2444,6,12,600,식당·주차장·유족대기실·장애인편의시설,사설(병원),
강원특별자치도,정선군,정선군사북장례식장,"강원도 정선군 사북읍 지장천로 727,정선군사북장례식장 (사북리, 정선군립병원)",033-592-4449,2,4,100,식당·주차장·유족대기실·장애인편의시설,공설(병원),
경기도,수원시,수원요양병원장례식장,경기도 수원시 영통구 매영로 229 (원천동),031-640-9797,5,10,200,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
전북특별자치도,전주시 완산구,모악장례문화원장례식장,전라북도 전주시 완산구 우림로 1109 (삼천동2가),063-221-4400,7,8,600,매점·주차장·유족대기실·장애인편의시설,사설(전문),
전라남도,목포시,목포시의료원장례식장,"전라남도 목포시 이로로 18 (용해동, 목포시의료원)",061-246-0044,2,6,100,식당·매점·주차장·유족대기실,공설(병원),
경기도,평택시,송탄장례식장,경기도 평택시 오리곡길 30 (독곡동),031-611-4488,5,8,50,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
전라남도,영암군,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),061-472-5544,3,4,0,주차장·유족대기실,사설(전문),
광주광역시,광산구,빛 장례식장,"광주광역시 광산구 상무대로 231 (송정동, 빛장례식장)",062-452-4000,8,8,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상북도,의성군,의성중부농협장례식장,경상북도 의성군 봉양면 강변길 957-10 (화전리),054-832-2704,2,4,50,식당·주차장·유족대기실·장애인편의시설,사설(전문),
인천광역시,계양구,보람새천년장례식장,인천광역시 계양구 아나지로 541 (서운동),032-552-3100,5,10,400,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
강원특별자치도,화천군,화천군공설장례식장,"강원특별자치도 화천군 하남면 영서로 5697-66 (원천리, 화천장례식장)",033-442-0452,3,6,100,식당·매점·주차장·유족대기실,공설(전문),
경기도,고양시 일산서구,베스트장례식장,경기도 고양시 일산서구 경의로 816-1 (덕이동),031-924-4444,5,8,0,주차장·유족대기실,사설(전문),
충청남도,공주시,공주의료원장례식장,충청남도 공주시 무령로 77 (웅진동),041-962-1444,6,12,300,식당·매점·주차장·유족대기실·장애인편의시설,공설(병원),
강원특별자치도,속초시,속초동해장례식장,강원특별자치도 속초시 중앙로 7 (교동),033-633-3964,4,6,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상북도,경주시,경주시늘푸른장례식장,"경상북도 경주시 유림로13번길 155 (용강동, 늘푸른요양병원)",054-705-4444,5,8,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,의정부시,백병원장례식장,경기도 의정부시 금신로 322 (신곡동),031-844-4450,4,8,100,매점·주차장,사설(병원),
서울특별시,은평구,가톨릭대학교 은평성모장례식장,"서울특별시 은평구 통일로 1021,은평성모장례식장 (진관동)",02-2030-4444,10,23,300,식당·매점·주차장·유족대기실,사설(병원),
광주광역시,광산구,송정사랑병원장례식장,광주광역시 광산구 송도로 232.지하1층 (송정동),062-949-9444,2,6,100,식당·매점·주차장·유족대기실,사설(병원),
대구광역시,군위군,군위농협장례식장,"대구광역시 군위군 군위읍 중앙길 165-6 (정리, 농협경제사업장)",054-383-2990,3,4,100,식당·주차장·유족대기실,사설(전문),
광주광역시,남구,광주남문장례식장,광주광역시 남구 서문대로499번길 26-15 (송하동),062-675-5000,8,15,1000,식당·주차장·유족대기실,사설(전문),
충청북도,영동군,영동제일장례식장,"충청북도 영동군 양강면 양정죽촌로 53-9 (양정리, 장례식장)",043-744-1144,4,6,100,식당·주차장·유족대기실·장애인편의시설,사설(전문),
전라남도,장흥군,대덕회진장례식장,전라남도 장흥군 대덕읍 가학회진로 35-85(가학리),061-867-0444,2,4,99,식당·주차장·유족대기실·장애인편의시설,사설(전문),
경기도,파주시,메디인병원장례식장,경기도 파주시 금릉역로 190 (금촌동),031-570-9093,5,12,100,주차장,사설(병원),
강원특별자치도,강릉시,강릉아산병원장례식장,"강원도 강릉시 사천면 방동길 38 (방동리,강릉아산병원)",033-610-3895,5,10,400,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
인천광역시,계양구,청기와장례식장 계양점,인천광역시 계양구 아나지로 559 (서운동),032-546-4444,11,14,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
대구광역시,북구,칠곡경북대학교병원장례식장,대구광역시 북구 호국로 807 (학정동),053-200-2500,10,18,0,매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,화성시,한림대동탄성심병원장례식장,"경기도 화성시 큰재봉길 7 (석우동, 한림대학교동탄성심병원)",031-8003-4410,6,12,0,,사설(병원),
경기도,양주시,회천농협장례문화원장례식장,경기도 양주시 평화로 1861 (회정동),031-864-4444,5,6,200,주차장·유족대기실·장애인편의시설,사설(전문),
경기도,김포시,마송장례식장,경기도 김포시 통진읍 김포대로 2110-44 (도사리),031-988-2277,5,6,150,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
강원특별자치도,원주시,효담삼산병원장례식장,강원특별자치도 원주시 혁신로 5 (반곡동),033-733-4444,6,10,0,식당·매점·주차장·유족대기실,사설(병원),
경기도,파주시,쉴낙원 파주운정장례식장,"경기도 파주시 하늘채길 35, (하지석동, 쉴낙원 파주운정장례식장)",031-957-4444,4,8,30,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,여주시,세종여주병원장례식장,"경기도 여주시 청심로 39 (하동, 세종여주병원)",031-886-4496,4,6,200,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
충청북도,충주시,교원예움 충주시민장례식장,충청북도 충주시 두루봉길 8 (목행동),043-845-4444,7,16,200,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
부산광역시,부산진구,동의의료원장례식장,"부산광역시 부산진구 양정로 62,1층 (양정동,동의의료원)",051-866-3757,5,8,0,주차장,사설(병원),
경상북도,고령군,고령영생병원장례식장,"경상북도 고령군 대가야읍 중앙로 33 (헌문리, 영생병원)",054-956-4455,3,6,0,주차장,사설(병원),
부산광역시,동래구,빌리브 세웅병원 쉴낙원 장례식장,부산광역시 동래구 충렬대로 455 (안락동),051-521-3740,5,10,0,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
대전광역시,중구,충남대학교병원장례식장,"대전광역시 중구 문화로 282 (대사동, 충남대학교병원)",042-280-8181,10,18,1015,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
